INSTNM,SCH_DEG,PREDDEG,CONTROL,CCBASIC,ADM_RATE,ACTCM25,ACTCM75,ACTMTMID,ACTWRMID,SAT_AVG,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,labels
Jefferson Regional Medical Center School of Nursing,1.0,2.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
John Brown University,3.0,3.0,2.0,19.0,0.5886,22.0,29.0,24.0,7.0,1227.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Career Academy of Hair Design,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Academy of Salon and Spa,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Arkansas State University Mid-South,1.0,1.0,1.0,3.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5868.0,5544.0,8127.0,9700.0,15555.36963190184,2
Arkansas Northeastern College,1.0,1.0,1.0,9.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,3322.0,3718.0,5697.0,5736.0,15555.36963190184,2
New Tyler Barber College Inc,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
North Arkansas College,1.0,1.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5277.0,7061.0,7834.0,9971.0,10469.0,2
Northwest Technical Institute,1.0,1.0,1.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,14994.0,15942.0,17315.0,17744.0,15555.36963190184,2
Ouachita Baptist University,3.0,3.0,2.0,22.0,0.6177,21.0,29.0,24.0,7.74,1203.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Arkansas State University Three Rivers,1.0,1.0,1.0,9.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5944.0,6967.0,9138.0,12436.0,15555.36963190184,2
Ozarka College,1.0,1.0,1.0,8.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5354.0,6111.0,7281.0,8406.0,15555.36963190184,2
University of the Ozarks,3.0,3.0,2.0,22.0,0.5589999999999999,18.0,23.0,20.0,7.74,1070.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
University of Arkansas Community College-Morrilton,1.0,1.0,1.0,4.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6697.0,6706.0,9143.0,10278.0,11885.0,2
Philander Smith College,3.0,3.0,2.0,22.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Phillips Community College of the University of Arkansas,1.0,1.0,1.0,6.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4380.0,3939.0,7725.0,7473.0,9305.0,2
Southeast Arkansas College,1.0,1.0,1.0,1.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6660.0,7599.0,8888.0,9869.0,11716.0,2
Professional Cosmetology Education Center,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
University of Arkansas-Pulaski Technical College,1.0,1.0,1.0,1.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,12174.0,12228.0,13889.0,15285.0,16241.0,2
University of Arkansas Hope-Texarkana,1.0,1.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6118.0,7322.0,8030.0,8629.0,15555.36963190184,2
University of Arkansas Community College Rich Mountain,1.0,1.0,1.0,6.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5102.0,5890.0,7091.0,9326.0,15555.36963190184,2
Paul Mitchell the School-Arkansas,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Searcy Beauty College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Shorter College,2.0,2.0,2.0,2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Williams Baptist University,3.0,3.0,2.0,21.0,0.693,18.0,24.0,20.0,7.74,1088.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
South Arkansas Community College,1.0,1.0,1.0,5.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,7293.0,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Southern Arkansas University Main Campus,3.0,3.0,1.0,18.0,0.6853,19.0,25.0,21.0,7.74,1120.0,13735.0,14000.0,16889.0,17390.0,18434.0,1
Southern Arkansas University Tech,1.0,1.0,1.0,9.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,7717.0,8016.0,10199.0,13810.511688311686,15555.36963190184,2
Velvatex College of Beauty Culture,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
University of Arkansas-Fort Smith,3.0,3.0,1.0,22.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,7816.0,7638.0,10326.0,11054.0,10330.0,1
Academy of Art University,3.0,3.0,3.0,18.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Academy of Chinese Culture and Health Sciences,3.0,4.0,2.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
College of Alameda,1.0,2.0,1.0,2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,10076.0,10388.0,12083.0,13810.511688311686,15555.36963190184,2
Allan Hancock College,2.0,2.0,1.0,2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,2835.0,3622.0,6422.0,7877.0,9143.0,2
American Academy of Dramatic Arts-Los Angeles,2.0,1.0,2.0,12.0,0.8939,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Berkeley School of Theology,3.0,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
American Film Institute Conservatory,3.0,4.0,2.0,30.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
American Beauty College,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
American Career College-Los Angeles,1.0,1.0,3.0,10.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
American Conservatory Theater,1.0,1.0,2.0,30.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
American River College,1.0,2.0,1.0,4.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4848.0,5547.0,7806.0,9707.0,11208.0,2
Antelope Valley Community College District,2.0,2.0,1.0,14.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8649.0,9465.0,11202.0,12571.0,10919.0,2
Art Center College of Design,3.0,3.0,2.0,30.0,0.7609,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Associated Technical College-Los Angeles,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Associated Technical College-San Diego,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Azusa Pacific University,3.0,3.0,2.0,16.0,0.9359999999999999,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Bakersfield College,2.0,2.0,1.0,14.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5084.0,4886.0,7744.0,10574.0,15555.36963190184,2
Barstow Community College,2.0,2.0,1.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8372.0,9259.0,11510.0,14760.0,15555.36963190184,2
Bellus Academy-Chula Vista,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Bethesda University,3.0,3.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Biola University,3.0,3.0,2.0,17.0,0.6438,22.0,29.0,24.0,7.74,1196.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Brownson Technical School,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Bryan University,2.0,1.0,3.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Butte College,2.0,2.0,1.0,7.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5170.0,6059.0,9372.0,11245.0,12134.0,2
California Institute of Integral Studies,3.0,3.0,2.0,17.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Cabrillo College,2.0,2.0,1.0,1.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,9823.0,11412.0,13406.0,16070.0,18875.0,2
California Baptist University,3.0,3.0,2.0,18.0,0.8018,18.0,25.0,21.0,7.74,1064.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
California College of the Arts,3.0,3.0,2.0,30.0,0.8545,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
University of California-Hastings College of Law,3.0,4.0,1.0,31.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California Institute of Technology,3.0,3.0,2.0,15.0,0.0669,35.0,36.0,36.0,9.0,1566.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
California Lutheran University,3.0,3.0,2.0,18.0,0.7439,20.0,27.0,22.0,7.74,1159.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
California Polytechnic State University-San Luis Obispo,3.0,3.0,1.0,18.0,0.3843,26.0,32.0,29.0,7.74,1325.0,12173.0,13194.0,17340.0,22744.0,27740.0,1
Alliant International University-San Diego,1.0,1.0,3.0,17.0,0.381,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California State University-Bakersfield,3.0,3.0,1.0,18.0,0.7838,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5238.0,6046.0,9102.0,13441.0,17301.0,1
California State University-Stanislaus,3.0,3.0,1.0,18.0,0.8932,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4122.0,4903.0,7976.0,12642.0,15834.0,1
California State University-San Bernardino,3.0,3.0,1.0,18.0,0.7812,15.0,20.0,18.0,7.74,988.0,5985.0,6613.0,9854.0,14338.0,17818.0,1
California State Polytechnic University-Pomona,3.0,3.0,1.0,18.0,0.6481,19.0,27.0,23.0,7.74,1134.0,10349.0,12992.0,15958.0,18166.0,21205.0,1
California State University-Chico,3.0,3.0,1.0,18.0,0.9017,18.0,24.0,21.0,7.74,1073.0,11754.0,13040.0,16738.0,20708.0,24220.0,1
California State University-Dominguez Hills,3.0,3.0,1.0,18.0,0.812,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,2657.0,3329.0,6333.0,11085.0,13579.0,1
California State University-Fresno,3.0,3.0,1.0,17.0,0.9011,16.0,21.0,19.0,7.74,996.0,3859.0,4655.0,8030.0,12789.0,16254.0,1
California State University-Fullerton,3.0,3.0,1.0,18.0,0.6762,18.0,23.0,21.0,7.74,1085.0,4590.0,5821.0,9017.0,12977.0,16556.0,1
California State University-East Bay,3.0,3.0,1.0,18.0,0.7328,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,9975.0,11025.0,15615.0,18874.0,22007.0,1
California State University-Long Beach,3.0,3.0,1.0,18.0,0.4212,20.0,26.0,22.0,7.74,1133.0,6663.0,7573.0,11189.0,15101.0,18602.0,1
California State University-Los Angeles,3.0,3.0,1.0,18.0,0.7648,15.0,20.0,18.0,7.74,964.0,1887.0,2701.0,5700.0,10011.0,13191.0,1
California State University-Northridge,3.0,3.0,1.0,18.0,0.6581,16.0,22.0,19.0,7.74,1006.0,6266.0,7103.0,10780.0,15380.0,18714.0,1
California State University-Sacramento,3.0,3.0,1.0,18.0,0.8309,17.0,23.0,20.0,7.74,1033.0,8163.0,9055.0,12602.0,16925.0,20499.0,1
University of California-Berkeley,3.0,3.0,1.0,15.0,0.1748,30.0,35.0,31.0,7.74,1437.0,8450.0,9999.0,13423.0,21601.0,33896.0,1
University of California-Davis,3.0,3.0,1.0,15.0,0.4635,25.0,33.0,26.0,7.74,1299.0,10006.0,11598.0,14193.0,18728.0,30357.0,1
University of California-Irvine,3.0,3.0,1.0,15.0,0.2992,26.0,33.0,29.0,7.74,1339.0,6540.0,8449.0,13275.0,20567.0,29802.0,1
University of California-Los Angeles,3.0,3.0,1.0,15.0,0.1433,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,9037.0,9891.0,12644.0,20697.0,30321.0,1
University of California-Riverside,3.0,3.0,1.0,15.0,0.6578,22.0,31.0,23.0,7.74,1200.0,6810.0,8193.0,11126.0,16887.0,26234.0,1
University of California-San Diego,3.0,3.0,1.0,15.0,0.3661,28.0,34.0,30.0,7.74,1387.0,9823.0,11176.0,14310.0,20906.0,29132.0,1
University of California-San Francisco,3.0,4.0,1.0,25.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
University of California-Santa Barbara,3.0,3.0,1.0,15.0,0.3670000000000001,28.0,34.0,29.0,7.74,1369.0,10568.0,11606.0,14583.0,21581.0,31486.0,1
University of California-Santa Cruz,3.0,3.0,1.0,15.0,0.6473,25.0,33.0,26.0,7.74,1284.0,11038.0,12049.0,15567.0,22380.0,31701.0,1
Sofia University,3.0,3.0,3.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California Beauty School,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California Christian College,3.0,3.0,2.0,24.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Haven University,1.9485129517109048,3.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California Hair Design Academy,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
California Institute of the Arts,3.0,3.0,2.0,30.0,0.2742,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
California State University Maritime Academy,3.0,3.0,1.0,22.0,0.8249,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,13474.0,18048.0,18885.0,23669.0,26554.0,1
California Western School of Law,3.0,4.0,2.0,31.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Canada College,2.0,2.0,1.0,2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,1385.0,2429.0,4916.0,13810.511688311686,15555.36963190184,2
